"sites" "variable" "age" "mean" "lenghth" "se"
"2976" "HOLT" "Alnus" 6250 741.61866357569 4 131.811560094233
"2977" "KLOT" "Alnus" 6250 683.286842915631 4 118.832834998589
"2978" "PRASILSKE" "Alnus" 6250 568.225411165557 5 70.8506357087814
"2979" "RIBNO" "Alnus" 6250 89.2117991942556 3 20.4460068075124
"2980" "ROUGE" "Alnus" 6250 4169.77919277435 12 242.3104542578
"2981" "SAEGIST" "Alnus" 6250 310.739841828037 5 57.95646608046
"2982" "SHABLA" "Alnus" 6250 140.837355676797 2 47.7470157841317
"2983" "SUMINKO" "Alnus" 6250 5194.35484999138 6 378.995121650923
"2984" "SUOVAL" "Alnus" 6250 47.1198695669554 2 8.4538473339926
"2985" "TOSACJQS" "Alnus" 6250 8.417 8 1.50018600169631
"2986" "TSOULACC" "Alnus" 6250 19.359577875 8 2.45664449836805
"2987" "VOULK" "Alnus" 6250 8.02785476154529 5 6.52606418501287
"2988" "ABBO" "Betula" 6250 4710.39678789232 5 236.856551245797
"2989" "AKUV" "Betula" 6250 970.760233918129 1 0
"2990" "ARKUT2" "Betula" 6250 16.4602987829258 5 10.0966467972374
"2991" "BACHALP" "Betula" 6250 17.5649316238685 9 5.57315286134193
"2992" "BRUN" "Betula" 6250 450.781968721251 1 0
"2993" "HOLT" "Betula" 6250 3867.27884421362 4 292.450467304778
"2994" "KLOT" "Betula" 6250 3947.32373467364 4 88.8224863203372
"2995" "PRASILSKE" "Betula" 6250 455.486647327497 5 28.9580357765376
"2996" "RIBNO" "Betula" 6250 80.5029969985996 3 18.7968747428453
"2997" "ROUGE" "Betula" 6250 3325.79059237423 12 311.354474492028
"2998" "SAEGIST" "Betula" 6250 58.668646239798 5 24.8989162066516
"2999" "SHABLA" "Betula" 6250 50.7064482042754 2 23.765823709857
"3000" "SUMINKO" "Betula" 6250 7667.94866694483 6 264.801676825236
"3001" "SUOVAL" "Betula" 6250 622.640616081992 2 66.9034470725115
"3002" "TOSACJQS" "Betula" 6250 255.658275 8 21.0350555586447
"3003" "TSOULACC" "Betula" 6250 624.57645 8 32.0363146302643
"3004" "VOULK" "Betula" 6250 1.21018104934249 5 1.04449991037759
"3005" "ABBO" "Carpinus" 6250 0 5 0
"3006" "ARKUT2" "Carpinus" 6250 2359.55565740332 5 331.24191620579
"3007" "HOLT" "Carpinus" 6250 0 4 0
"3008" "KLOT" "Carpinus" 6250 0 4 0
"3009" "PRASILSKE" "Carpinus" 6250 0 5 0
"3010" "RIBNO" "Carpinus" 6250 164.803225152672 3 44.9246696931497
"3011" "ROUGE" "Carpinus" 6250 0 12 0
"3012" "SHABLA" "Carpinus" 6250 850.387258156524 2 496.643966564395
"3013" "SUMINKO" "Carpinus" 6250 0 6 0
"3014" "TOSACJQS" "Carpinus" 6250 0 8 0
"3015" "TSOULACC" "Carpinus" 6250 0 8 0
"3016" "VOULK" "Carpinus" 6250 90.0687739706778 5 24.0344078346687
"3017" "ABBO" "Corylus" 6250 69.7580081821112 5 12.2001738612708
"3018" "AKUV" "Corylus" 6250 2.92397660818713 1 0
"3019" "ARKUT2" "Corylus" 6250 183.991333727473 5 36.8640760462193
"3020" "BACHALP" "Corylus" 6250 194.782326603116 9 18.475003236059
"3021" "BRUN" "Corylus" 6250 12.2661760196259 1 0
"3022" "HOLT" "Corylus" 6250 327.843707112436 4 61.2851050573124
"3023" "KLOT" "Corylus" 6250 851.907817699288 4 244.419250499604
"3024" "PRASILSKE" "Corylus" 6250 1408.58385216894 5 206.303169259309
"3025" "RIBNO" "Corylus" 6250 142.091366728947 3 33.8509110225388
"3026" "ROUGE" "Corylus" 6250 2114.56278924609 12 213.350020555447
"3027" "SAEGIST" "Corylus" 6250 492.099977001335 5 87.6475307825271
"3028" "SHABLA" "Corylus" 6250 583.940445632484 2 62.6345422335571
"3029" "SUMINKO" "Corylus" 6250 2596.20443033316 6 269.556196862247
"3030" "SUOVAL" "Corylus" 6250 3.269042170644 2 3.269042170644
"3031" "TOSACJQS" "Corylus" 6250 0.2377255 8 0.2377255
"3032" "TSOULACC" "Corylus" 6250 1.117610125 8 0.755503256357888
"3033" "VOULK" "Corylus" 6250 25.8967741875224 5 8.05504895522418
"3034" "ABBO" "Cyperaceae" 6250 23.2292784138369 5 7.0387917362692
"3035" "AKUV" "Cyperaceae" 6250 38.0116959064327 1 0
"3036" "ARKUT2" "Cyperaceae" 6250 23.4707169581119 5 15.6952979994902
"3037" "BACHALP" "Cyperaceae" 6250 34.9508865747576 9 4.38868045723249
"3038" "BRUN" "Cyperaceae" 6250 52.13124808341 1 0
"3039" "HOLT" "Cyperaceae" 6250 21.3409103298501 4 9.29053391344742
"3040" "KLOT" "Cyperaceae" 6250 24.1699938159424 4 3.92214232948373
"3041" "PRASILSKE" "Cyperaceae" 6250 24.6485323457417 5 7.72524826557963
"3042" "RIBNO" "Cyperaceae" 6250 19.5460402980904 3 10.1439770267432
"3043" "ROUGE" "Cyperaceae" 6250 358.747580511362 12 49.1987696551236
"3044" "SAEGIST" "Cyperaceae" 6250 54.6049201866166 5 13.2228741696102
"3045" "SHABLA" "Cyperaceae" 6250 32.0883802257423 2 5.1477557313239
"3046" "SUMINKO" "Cyperaceae" 6250 246.536580333505 6 32.2505792999818
"3047" "SUOVAL" "Cyperaceae" 6250 16.2045898995287 2 3.1284212169527
"3048" "TOSACJQS" "Cyperaceae" 6250 30.67749375 8 3.18339490464411
"3049" "TSOULACC" "Cyperaceae" 6250 28.716905 8 4.87523682084668
"3050" "VOULK" "Cyperaceae" 6250 29.3711503382722 5 8.05210101156344
"3051" "ABBO" "Fagus" 6250 0 5 0
"3052" "ARKUT2" "Fagus" 6250 579.006806115454 5 92.9467197966039
"3053" "BACHALP" "Fagus" 6250 47.3732047209669 9 8.55987229287961
"3054" "HOLT" "Fagus" 6250 0 4 0
"3055" "KLOT" "Fagus" 6250 0 4 0
"3056" "PRASILSKE" "Fagus" 6250 1067.44034601917 5 63.3879618115099
"3057" "RIBNO" "Fagus" 6250 33.3082432003249 3 9.55340131592959
"3058" "ROUGE" "Fagus" 6250 0 12 0
"3059" "SAEGIST" "Fagus" 6250 87.5725603313722 5 16.2875527572016
"3060" "SHABLA" "Fagus" 6250 136.676077418855 2 24.9676695476555
"3061" "SUMINKO" "Fagus" 6250 0 6 0
"3062" "TOSACJQS" "Fagus" 6250 0 8 0
"3063" "TSOULACC" "Fagus" 6250 0 8 0
"3064" "VOULK" "Fagus" 6250 3.76422801539429 5 1.34650651536814
"3065" "ABBO" "Fraxinus" 6250 14.7940320634779 5 4.13926186588509
"3066" "ARKUT2" "Fraxinus" 6250 192.239097904592 5 39.9595836598666
"3067" "BACHALP" "Fraxinus" 6250 11.3327401444635 9 2.87604319909232
"3068" "HOLT" "Fraxinus" 6250 36.618827600434 4 11.2191107002793
"3069" "KLOT" "Fraxinus" 6250 51.9287721496022 4 31.0082205006557
"3070" "PRASILSKE" "Fraxinus" 6250 175.110388665297 5 21.4457719458041
"3071" "RIBNO" "Fraxinus" 6250 19.3925675333008 3 7.16201857131
"3072" "ROUGE" "Fraxinus" 6250 267.245336675292 12 50.1724581498421
"3073" "SAEGIST" "Fraxinus" 6250 62.0294555802536 5 17.0160575473103
"3074" "SHABLA" "Fraxinus" 6250 73.4857944407511 2 19.6045454519143
"3075" "SUMINKO" "Fraxinus" 6250 623.764089800111 6 33.5608088960263
"3076" "TOSACJQS" "Fraxinus" 6250 0 8 0
"3077" "TSOULACC" "Fraxinus" 6250 0 8 0
"3078" "VOULK" "Fraxinus" 6250 29.002747820565 5 13.6169635589902
"3079" "ABBO" "Juniperus" 6250 22.8942963256304 5 4.60495199541329
"3080" "ARKUT2" "Juniperus" 6250 7.86178107606678 5 7.86178107606678
"3081" "BACHALP" "Juniperus" 6250 2.67894340501068 9 1.45396480355661
"3082" "HOLT" "Juniperus" 6250 9.54052928422535 4 7.46297784939651
"3083" "KLOT" "Juniperus" 6250 3.10091409808276 4 1.7906986356989
"3084" "PRASILSKE" "Juniperus" 6250 2.45126396237508 5 2.45126396237508
"3085" "RIBNO" "Juniperus" 6250 66.834053529696 3 16.7410915347944
"3086" "ROUGE" "Juniperus" 6250 1.84971759768108 12 1.84971759768108
"3087" "SAEGIST" "Juniperus" 6250 14.1425764307127 5 3.07242330492208
"3088" "SHABLA" "Juniperus" 6250 0 2 0
"3089" "SUMINKO" "Juniperus" 6250 0 6 0
"3090" "TOSACJQS" "Juniperus" 6250 18.734413625 8 3.424531682204
"3091" "TSOULACC" "Juniperus" 6250 24.092364625 8 4.13342158177977
"3092" "VOULK" "Juniperus" 6250 4.36547852797631 5 1.58805660157844
"3093" "ABBO" "Picea" 6250 0 5 0
"3094" "AKUV" "Picea" 6250 0 1 0
"3095" "ARKUT2" "Picea" 6250 7.86178107606678 5 7.86178107606678
"3096" "BACHALP" "Picea" 6250 409.494068882012 9 76.8743250809428
"3097" "BRUN" "Picea" 6250 3.06654400490647 1 0
"3098" "HOLT" "Picea" 6250 1.15482559022187 4 1.15482559022187
"3099" "KLOT" "Picea" 6250 1.52771785382344 4 1.52771785382344
"3100" "PRASILSKE" "Picea" 6250 2050.2395552141 5 175.236756539747
"3101" "RIBNO" "Picea" 6250 0 3 0
"3102" "ROUGE" "Picea" 6250 1292.08151814527 12 173.63939772948
"3103" "SAEGIST" "Picea" 6250 631.083260922567 5 117.489121038386
"3104" "SHABLA" "Picea" 6250 0 2 0
"3105" "SUMINKO" "Picea" 6250 36.5941023852942 6 14.6130767016922
"3106" "SUOVAL" "Picea" 6250 0 2 0
"3107" "TOSACJQS" "Picea" 6250 0.60527325 8 0.296065493008771
"3108" "TSOULACC" "Picea" 6250 4.26104 8 1.69849257051116
"3109" "VOULK" "Picea" 6250 1.94534815636306 5 1.94534815636306
"3110" "ABBO" "Pinus" 6250 3497.29249087932 5 140.540324350337
"3111" "AKUV" "Pinus" 6250 1561.40350877193 1 0
"3112" "ARKUT2" "Pinus" 6250 52.3685699072937 5 7.17271149369619
"3113" "BACHALP" "Pinus" 6250 165.905909647057 9 19.3933855120433
"3114" "BRUN" "Pinus" 6250 788.101809260963 1 0
"3115" "HOLT" "Pinus" 6250 3483.46677300082 4 383.902477869947
"3116" "KLOT" "Pinus" 6250 2252.4651578656 4 92.0776192715864
"3117" "PRASILSKE" "Pinus" 6250 485.205687502964 5 55.4307632379613
"3118" "RIBNO" "Pinus" 6250 1282.85439152337 3 149.560987603363
"3119" "ROUGE" "Pinus" 6250 1356.26859887013 12 59.8124330399302
"3120" "SAEGIST" "Pinus" 6250 144.692885932396 5 25.8954733942692
"3121" "SHABLA" "Pinus" 6250 124.192242645027 2 43.3703691617714
"3122" "SUMINKO" "Pinus" 6250 13989.0226632384 6 1211.6677950822
"3123" "SUOVAL" "Pinus" 6250 1274.79635900224 2 91.40309322911
"3124" "TOSACJQS" "Pinus" 6250 517.343875 8 16.1816640889437
"3125" "TSOULACC" "Pinus" 6250 980.609925 8 112.948480660667
"3126" "VOULK" "Pinus" 6250 164.309471100939 5 25.065409937112
"3127" "ABBO" "Poaceae" 6250 17.9593364655893 5 4.74188962767092
"3128" "AKUV" "Poaceae" 6250 2.92397660818713 1 0
"3129" "ARKUT2" "Poaceae" 6250 680.92073701951 5 56.973282439376
"3130" "BACHALP" "Poaceae" 6250 191.783701306945 9 28.5919232712442
"3131" "BRUN" "Poaceae" 6250 15.3327200245324 1 0
"3132" "HOLT" "Poaceae" 6250 44.3916388906657 4 8.32662106639276
"3133" "KLOT" "Poaceae" 6250 19.5660462227423 4 4.24533475330583
"3134" "PRASILSKE" "Poaceae" 6250 176.826058559945 5 27.3709770753355
"3135" "RIBNO" "Poaceae" 6250 177.741731932299 3 25.302340051644
"3136" "ROUGE" "Poaceae" 6250 162.335083912428 12 24.2681731462926
"3137" "SAEGIST" "Poaceae" 6250 338.05614903581 5 45.9853310886119
"3138" "SHABLA" "Poaceae" 6250 679.219108836329 2 102.059001501804
"3139" "SUMINKO" "Poaceae" 6250 785.30306859239 6 53.7663291110915
"3140" "SUOVAL" "Poaceae" 6250 8.17260542661 2 8.17260542661
"3141" "TOSACJQS" "Poaceae" 6250 6.4300705 8 1.80056582972266
"3142" "TSOULACC" "Poaceae" 6250 9.8059565 8 1.74136181213957
"3143" "VOULK" "Poaceae" 6250 298.617675760047 5 71.9283425666945
"3144" "ABBO" "Quercus" 6250 10.2621260087174 5 5.20196212005261
"3145" "AKUV" "Quercus" 6250 0 1 0
"3146" "ARKUT2" "Quercus" 6250 3173.58298987477 5 350.727868485992
"3147" "BACHALP" "Quercus" 6250 19.9993687611421 9 2.79284433360716
"3148" "BRUN" "Quercus" 6250 0 1 0
"3149" "HOLT" "Quercus" 6250 63.9297556674467 4 8.58470011154271
"3150" "KLOT" "Quercus" 6250 15.2579864725361 4 1.9392743693828
"3151" "PRASILSKE" "Quercus" 6250 449.575376187249 5 33.0087924254598
"3152" "RIBNO" "Quercus" 6250 133.49911016341 3 7.23765148014943
"3153" "ROUGE" "Quercus" 6250 530.955552569921 12 65.9021411846319
"3154" "SAEGIST" "Quercus" 6250 53.3594204451758 5 9.16641443303111
"3155" "SHABLA" "Quercus" 6250 1190.87560586586 2 371.680614810407
"3156" "SUMINKO" "Quercus" 6250 2865.11122344698 6 369.537672158651
"3157" "SUOVAL" "Quercus" 6250 0 2 0
"3158" "TOSACJQS" "Quercus" 6250 0.19856 8 0.19856
"3159" "TSOULACC" "Quercus" 6250 0.724394625 8 0.724394625
"3160" "VOULK" "Quercus" 6250 1000.55823714588 5 243.547103208841
"3161" "ABBO" "Tilia" 6250 3.18521198894697 5 1.95168214341625
"3162" "AKUV" "Tilia" 6250 2.92397660818713 1 0
"3163" "ARKUT2" "Tilia" 6250 53.190287073369 5 20.2221873354843
"3164" "BACHALP" "Tilia" 6250 13.9721444145154 9 2.88639518387996
"3165" "BRUN" "Tilia" 6250 0 1 0
"3166" "HOLT" "Tilia" 6250 152.722211563366 4 19.563622498938
"3167" "KLOT" "Tilia" 6250 18.2317831269996 4 2.49977743957433
"3168" "PRASILSKE" "Tilia" 6250 166.417653336436 5 17.5988561646278
"3169" "RIBNO" "Tilia" 6250 74.9289646661938 3 11.9423985488802
"3170" "ROUGE" "Tilia" 6250 1488.19136228806 12 92.7460679173313
"3171" "SAEGIST" "Tilia" 6250 48.8132012315115 5 10.0270422359166
"3172" "SHABLA" "Tilia" 6250 54.8677264622181 2 0.98647747338125
"3173" "SUMINKO" "Tilia" 6250 1101.91800046966 6 97.8945196331168
"3174" "SUOVAL" "Tilia" 6250 0 2 0
"3175" "TOSACJQS" "Tilia" 6250 0.19932375 8 0.19932375
"3176" "TSOULACC" "Tilia" 6250 0.339433375 8 0.339433375
"3177" "VOULK" "Tilia" 6250 14.9046842021498 5 4.78533250565464
"3178" "ABBO" "total_concetration" 6750 9721.86924336363 5 503.127887392081
"3179" "AKUV" "total_concetration" 6750 2494.23197727548 2 90.0047645938432
"3180" "ARKUT2" "total_concetration" 6750 5268.51899313031 5 643.293654365087
"3181" "BACHALP" "total_concetration" 6750 1481.45265749818 8 69.9567392722904
"3182" "BRUN" "total_concetration" 6750 1512.99643956241 2 89.8743738347149
"3183" "HOLT" "total_concetration" 6750 8851.39023278537 4 377.28588829764
"3184" "KLOT" "total_concetration" 6750 8713.59024250938 4 630.821372816187
"3185" "PRASILSKE" "total_concetration" 6750 9268.61497643611 10 573.527515755887
"3186" "RIBNO" "total_concetration" 6750 2745.80210207404 4 248.568670161538
"3187" "ROUGE" "total_concetration" 6750 13015.9177764138 14 933.768522804562
"3188" "SAEGIST" "total_concetration" 6750 2604.63636651178 6 235.46188387749
"3189" "SHABLA" "total_concetration" 6750 3332.32259151348 3 489.187009115751
"3190" "SUMINKO" "total_concetration" 6750 29270.9929727252 5 2233.32164982503
"3191" "SUOVAL" "total_concetration" 6750 1825.7129201848 1 0
"3192" "TOSACJQS" "total_concetration" 6750 972.616834333333 9 90.3268075875988
"3193" "TSOULACC" "total_concetration" 6750 1880.9011885 6 191.829428540527
"3194" "VOULK" "total_concetration" 6750 973.344404040315 4 266.409874315187
"3195" "ARKUT2" "Abies" 6750 12.2148299148255 5 5.06824887949542
"3196" "BACHALP" "Abies" 6750 692.948801302606 8 50.2957977483026
"3197" "PRASILSKE" "Abies" 6750 6.54683759559967 10 3.62132546722263
"3198" "RIBNO" "Abies" 6750 834.252357966839 4 115.43012454137
"3199" "SAEGIST" "Abies" 6750 1070.49881642909 6 147.549513838582
"3200" "SHABLA" "Abies" 6750 4.60590369976987 3 4.60590369976987
"3201" "SUMINKO" "Abies" 6750 0 5 0
"3202" "TOSACJQS" "Abies" 6750 0 9 0
"3203" "TSOULACC" "Abies" 6750 0 6 0
"3204" "VOULK" "Abies" 6750 22.1827042532165 4 4.53305670494948
"3205" "ABBO" "Alnus" 6750 1479.99833642517 5 156.636376820112
"3206" "AKUV" "Alnus" 6750 61.585353555097 2 2.87406631012415
"3207" "ARKUT2" "Alnus" 6750 86.3808284222923 5 12.6775609177538
"3208" "BACHALP" "Alnus" 6750 135.565228394722 8 17.7328155162375
"3209" "BRUN" "Alnus" 6750 130.042783281294 2 4.4446971568915
"3210" "HOLT" "Alnus" 6750 785.155727427392 4 47.9448933400278
"3211" "KLOT" "Alnus" 6750 1062.45485192587 4 165.717523828445
"3212" "PRASILSKE" "Alnus" 6750 748.916668022217 10 40.3875294293851
"3213" "RIBNO" "Alnus" 6750 78.936702329228 4 11.5906751661078
"3214" "ROUGE" "Alnus" 6750 3903.09856076837 14 400.325473237288
"3215" "SAEGIST" "Alnus" 6750 251.312690741498 6 42.672790420255
"3216" "SHABLA" "Alnus" 6750 148.794083770048 3 12.9876414264046
"3217" "SUMINKO" "Alnus" 6750 4607.57686972977 5 273.711718892803
"3218" "SUOVAL" "Alnus" 6750 35.0485900908077 1 0
"3219" "TOSACJQS" "Alnus" 6750 10.2933357777778 9 1.84432809219814
"3220" "TSOULACC" "Alnus" 6750 33.294485 6 4.50312702567357
"3221" "VOULK" "Alnus" 6750 1.80809555168105 4 0.993175523251616
"3222" "ABBO" "Betula" 6750 4784.84184329432 5 248.151638068822
"3223" "AKUV" "Betula" 6750 851.909293039465 2 62.2424795945805
"3224" "ARKUT2" "Betula" 6750 31.6552975206034 5 5.63733373580537
"3225" "BACHALP" "Betula" 6750 21.643328362284 8 5.29415633462705
"3226" "BRUN" "Betula" 6750 582.557178531048 2 27.490668358904
"3227" "HOLT" "Betula" 6750 4222.60781163573 4 352.374400608064
"3228" "KLOT" "Betula" 6750 4196.45230444493 4 584.169168606744
"3229" "PRASILSKE" "Betula" 6750 734.248082068071 10 86.4309061176057
"3230" "RIBNO" "Betula" 6750 66.6210611519658 4 10.3078689223508
"3231" "ROUGE" "Betula" 6750 3528.02421840353 14 205.500745783653
"3232" "SAEGIST" "Betula" 6750 62.4502971079672 6 17.7423140882703
"3233" "SHABLA" "Betula" 6750 12.9217583570879 3 7.21566087342681
"3234" "SUMINKO" "Betula" 6750 7075.19307522182 5 817.889978945563
"3235" "SUOVAL" "Betula" 6750 544.84626413892 1 0
"3236" "TOSACJQS" "Betula" 6750 283.990522222222 9 31.6595400811324
"3237" "TSOULACC" "Betula" 6750 649.629933333333 6 94.497434413853
"3238" "VOULK" "Betula" 6750 2.56149999302397 4 1.36202850539003
"3239" "ABBO" "Carpinus" 6750 0 5 0
"3240" "ARKUT2" "Carpinus" 6750 1591.41327161805 5 226.553560544021
"3241" "HOLT" "Carpinus" 6750 0 4 0
"3242" "KLOT" "Carpinus" 6750 0 4 0
"3243" "PRASILSKE" "Carpinus" 6750 0 10 0
"3244" "RIBNO" "Carpinus" 6750 123.543762844081 4 16.7793705101755
"3245" "ROUGE" "Carpinus" 6750 1.28085323117826 14 1.28085323117826
"3246" "SHABLA" "Carpinus" 6750 627.034022658581 3 113.570946496097
"3247" "SUMINKO" "Carpinus" 6750 0 5 0
"3248" "TOSACJQS" "Carpinus" 6750 0 9 0
"3249" "TSOULACC" "Carpinus" 6750 0 6 0
"3250" "VOULK" "Carpinus" 6750 81.2436632135101 4 25.0408600902059
"3251" "ABBO" "Corylus" 6750 72.448743757164 5 8.49543843690986
"3252" "AKUV" "Corylus" 6750 1.46498681511866 2 1.46498681511866
"3253" "ARKUT2" "Corylus" 6750 133.951110156438 5 32.7805050698283
"3254" "BACHALP" "Corylus" 6750 274.032537991888 8 24.3884676090453
"3255" "BRUN" "Corylus" 6750 5.16305568659164 2 2.17262506458207
"3256" "HOLT" "Corylus" 6750 528.799583580711 4 46.3652337705713
"3257" "KLOT" "Corylus" 6750 995.986522626582 4 119.436830914051
"3258" "PRASILSKE" "Corylus" 6750 2436.32774936541 10 262.031913292237
"3259" "RIBNO" "Corylus" 6750 155.154568969011 4 31.3860627515181
"3260" "ROUGE" "Corylus" 6750 1527.19688140137 14 208.399388995232
"3261" "SAEGIST" "Corylus" 6750 522.740420227246 6 44.4270142812259
"3262" "SHABLA" "Corylus" 6750 478.878183526129 3 80.5239210157473
"3263" "SUMINKO" "Corylus" 6750 2192.33322463341 5 174.429250531183
"3264" "SUOVAL" "Corylus" 6750 6.3724709256014 1 0
"3265" "TOSACJQS" "Corylus" 6750 0.316354333333333 9 0.212563392877801
"3266" "TSOULACC" "Corylus" 6750 2.25691283333333 6 1.16914368450108
"3267" "VOULK" "Corylus" 6750 27.7321048653046 4 8.73668355922078
"3268" "ABBO" "Cyperaceae" 6750 27.7669476446966 5 3.07245194781441
"3269" "AKUV" "Cyperaceae" 6750 43.9859442116335 2 5.82360750240115
"3270" "ARKUT2" "Cyperaceae" 6750 19.979920094771 5 17.8611381641412
"3271" "BACHALP" "Cyperaceae" 6750 55.8342379212785 8 9.93873859183089
"3272" "BRUN" "Cyperaceae" 6750 30.1687183173469 2 5.7164491467679
"3273" "HOLT" "Cyperaceae" 6750 28.7670803165705 4 3.92258215521292
"3274" "KLOT" "Cyperaceae" 6750 16.1029717112427 4 7.66782973134472
"3275" "PRASILSKE" "Cyperaceae" 6750 50.5720582108361 10 10.7854082387847
"3276" "RIBNO" "Cyperaceae" 6750 16.0686574872497 4 12.8504454442601
"3277" "ROUGE" "Cyperaceae" 6750 546.665480820659 14 92.8872217650274
"3278" "SAEGIST" "Cyperaceae" 6750 79.1953207434504 6 7.27395247822909
"3279" "SHABLA" "Cyperaceae" 6750 0 3 0
"3280" "SUMINKO" "Cyperaceae" 6750 283.762888070851 5 21.7899678109586
"3281" "SUOVAL" "Cyperaceae" 6750 6.3724709256014 1 0
"3282" "TOSACJQS" "Cyperaceae" 6750 28.3559966666667 9 5.97596646374784
"3283" "TSOULACC" "Cyperaceae" 6750 43.6540081666667 6 7.94398615703087
"3284" "VOULK" "Cyperaceae" 6750 43.3815293902311 4 9.74534303667701
"3285" "ABBO" "Fagus" 6750 0 5 0
"3286" "ARKUT2" "Fagus" 6750 309.291571880021 5 39.5801376572925
"3287" "BACHALP" "Fagus" 6750 52.2123233445364 8 11.1007007710716
"3288" "HOLT" "Fagus" 6750 0 4 0
"3289" "KLOT" "Fagus" 6750 0 4 0
"3290" "PRASILSKE" "Fagus" 6750 716.753520101154 10 100.290224777954
"3291" "RIBNO" "Fagus" 6750 20.2482974284012 4 7.57973757672113
"3292" "ROUGE" "Fagus" 6750 0 14 0
"3293" "SAEGIST" "Fagus" 6750 148.622429000514 6 39.5577653608923
"3294" "SHABLA" "Fagus" 6750 68.4472090719217 3 32.030647322509
"3295" "SUMINKO" "Fagus" 6750 0 5 0
"3296" "TOSACJQS" "Fagus" 6750 0 9 0
"3297" "TSOULACC" "Fagus" 6750 0 6 0
"3298" "VOULK" "Fagus" 6750 5.91839961121344 4 4.4362545060674
"3299" "ABBO" "Fraxinus" 6750 5.27050078893298 5 3.61396959805896
"3300" "ARKUT2" "Fraxinus" 6750 219.67962939123 5 112.758007864397
"3301" "BACHALP" "Fraxinus" 6750 17.2592790549985 8 2.31319515844914
"3302" "HOLT" "Fraxinus" 6750 22.1644061293633 4 7.76557252663561
"3303" "KLOT" "Fraxinus" 6750 34.8770227732315 4 11.7447609103776
"3304" "PRASILSKE" "Fraxinus" 6750 377.735550736337 10 45.755512255466
"3305" "RIBNO" "Fraxinus" 6750 24.9170641276923 4 4.65263636813319
"3306" "ROUGE" "Fraxinus" 6750 121.102453376565 14 23.9150668346367
"3307" "SAEGIST" "Fraxinus" 6750 139.491001465625 6 49.5558940476539
"3308" "SHABLA" "Fraxinus" 6750 55.5262261615912 3 17.9505066718069
"3309" "SUMINKO" "Fraxinus" 6750 620.472505851053 5 70.8385719851488
"3310" "TOSACJQS" "Fraxinus" 6750 0 9 0
"3311" "TSOULACC" "Fraxinus" 6750 0 6 0
