"taxon" "map" "trap" "dist"
"6542" "Pinus" "nearestPinus_brutia_EUFORGEN" "HUN/EM/CSIK-11" 733780
"6543" "Pinus" "nearestPinus_brutia_EUFORGEN" "HUN/EM/ORR-12" 901012
"6544" "Pinus" "nearestPinus_brutia_EUFORGEN" "HUN/EM/APV-14" 901787
"6545" "Pinus" "nearestPinus_brutia_EUFORGEN" "HUN/EM/CSOR-15" 901405
"6546" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/Z5" 1422372
"6547" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/Z4" 1422637
"6548" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/Z3" 1422960
"6549" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/Z2" 1422717
"6550" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/Z1" 1423545
"6551" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S5" 1413781
"6552" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S4" 1412701
"6553" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S3" 1412911
"6554" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S2" 1413161
"6555" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S1c" 1413625
"6556" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S1b" 1413663
"6557" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/S1a" 1413749
"6558" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R6" 1418469
"6559" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R5" 1418467
"6560" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R4" 1418602
"6561" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R3" 1418742
"6562" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R2" 1418584
"6563" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/F2" 1416387
"6564" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/F1" 1416387
"6565" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/SAG" 1432615
"6566" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R5-b" 1418467
"6567" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/R5-a" 1418467
"6568" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/M5" 1555025
"6569" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/M4" 1555068
"6570" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/M3" 1554606
"6571" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/M2" 1554615
"6572" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/M1" 1554415
"6573" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/HIN" 1427837
"6574" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/HAG" 1428346
"6575" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G15" 1430097
"6576" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G14" 1429340
"6577" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G13b" 1428958
"6578" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G13" 1428958
"6579" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G12B" 1428667
"6580" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G12A" 1428667
"6581" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G12" 1429196
"6582" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G10" 1429310
"6583" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G08-b" 1429373
"6584" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G08-a" 1429373
"6585" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G08" 1429373
"6586" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G07-b" 1429556
"6587" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G07-a" 1429556
"6588" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G07" 1429556
"6589" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G06b" 1429584
"6590" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G06" 1429584
"6591" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/G01" 1429982
"6592" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/A5" 1418168
"6593" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/A4" 1417946
"6594" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/A3" 1418032
"6595" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/A2" 1418328
"6596" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/A1" 1418405
"6597" "Pinus" "nearestPinus_brutia_EUFORGEN" "CH/WVDK/A0" 1418454
"6598" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/16" 184458
"6599" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/12" 200344
"6600" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/11" 201734
"6601" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/05" 112556
"6602" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/04" 244740
"6603" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/03" 254745
"6604" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/02" 223658
"6605" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/01" 223559
"6606" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/10" 82933
"6607" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/09" 86460
"6608" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/08" 82906
"6609" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/MF/07" 84035
"6610" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/SF3" 7847
"6611" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/SF2" 7937
"6612" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/SF1" 7853
"6613" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/MF3" 10602
"6614" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/MF2" 10571
"6615" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/MF1" 7285
"6616" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/BF6" 33204
"6617" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/BF5" 33169
"6618" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/BF4" 33129
"6619" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/BF3" 34823
"6620" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/BF2" 34770
"6621" "Pinus" "nearestPinus_brutia_EUFORGEN" "TR/NKK/BF1" 34710
"6622" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/EB/BRL4" 136516
"6623" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/EB/BRL3" 136516
"6624" "Pinus" "nearestPinus_brutia_EUFORGEN" "BUL/EB/BRL2" 136516
"6625" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T10" 152650
"6626" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T9" 145368
"6627" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T8" 144570
"6628" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T7" 142897
"6629" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T6" 142217
"6630" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T5" 140990
"6631" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T4" 139467
"6632" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T3" 139379
"6633" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T2" 137578
"6634" "Pinus" "nearestPinus_brutia_EUFORGEN" "GEOR/EK/T1" 136394
"6635" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P7" 169047
"6636" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P6" 176408
"6637" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P5" 178396
"6638" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P4" 178073
"6639" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P3" 178652
"6640" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P2" 179729
"6641" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/AMG/P1" 179761
"6642" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/TIM4" 297522
"6643" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/TIM3" 298601
"6644" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/TIM2" 297859
"6645" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/TIM5" 303100
"6646" "Pinus" "nearestPinus_brutia_EUFORGEN" "GRE/TIM1" 297023
"6647" "Pinus" "nearestPinus_brutia_EUFORGEN" "CYP/TRO4" 0
"6648" "Pinus" "nearestPinus_brutia_EUFORGEN" "CYP/TRO3" 0
"6649" "Pinus" "nearestPinus_brutia_EUFORGEN" "CYP/TRO2" 0
"6650" "Pinus" "nearestPinus_brutia_EUFORGEN" "CYP/TRO1" 0
"6651" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/Z80" 3322488
"6652" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/S3" 3279174
"6653" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/S2" 3279174
"6654" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/S1" 3279174
"6655" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/EP/L2" 5276672
"6656" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/EP/L1" 5283248
"6657" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/EP/L3" 5328383
"6658" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/B65" 2422184
"6659" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/U16" 2332327
"6660" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/Ke8" 2310926
"6661" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/F5" 2303098
"6662" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/M24" 2165135
"6663" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/N27" 2233977
"6664" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/J12" 2209799
"6665" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/Kil11" 2201249
"6666" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/SK2" 2235009
"6667" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/SK1" 2235009
"6668" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/R2" 2185154
"6669" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/R1" 2185154
"6670" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/PE2" 2184381
"6671" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/PE1" 2184381
"6672" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/J4" 2186087
"6673" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/J3" 2186087
"6674" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/PW4" 2184385
"6675" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/PW2" 2184385
"6676" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/PW1" 2184385
"6677" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/J2" 2185475
"6678" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/J1" 2185475
"6679" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/KDV/FH-V" 2184132
"6680" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/KDV/DBH-IV" 2184446
"6681" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/KDV/CH-III" 2184776
"6682" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/CHIIIB" 2184776
"6683" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/KDV/FH-VI" 2184002
"6684" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/KDV/BH-II" 2185129
"6685" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/KDV/AH-I" 2185030
"6686" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/KHVIIA" 2191667
"6687" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/KHVII" 2191667
"6688" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/ÄR3" 2239814
"6689" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/ÄR4" 2239983
"6690" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/ÄR1" 2239676
"6691" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/ÄR2" 2239859
"6692" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/FO2" 2192317
"6693" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/FO1" 2192181
"6694" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/TR2" 2211985
"6695" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/TR1" 2211993
"6696" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/BA2" 2217701
"6697" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/BA1" 2217701
"6698" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/HA2" 2173145
"6699" "Pinus" "nearestPinus_cembra_EUFORGEN" "N/CJ/HA1" 2173187
"6700" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/LB/STN" 2123243
"6701" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/LB/Bad" 2123243
"6702" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/LB/NJ" 2134585
"6703" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/LB/Tib" 2123446
"6704" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/T72" 2080338
"6705" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/T70" 2080338
"6706" "Pinus" "nearestPinus_cembra_EUFORGEN" "IS/MH/03" 2540579
"6707" "Pinus" "nearestPinus_cembra_EUFORGEN" "IS/MH/02" 2540444
"6708" "Pinus" "nearestPinus_cembra_EUFORGEN" "IS/MH/01" 2540222
"6709" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/P9" 2261161
"6710" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/F4" 2244756
"6711" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/N7" 2227758
"6712" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/S22" 2204221
"6713" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/F3" 2179637
"6714" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/KU46" 2160167
"6715" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/P23" 2098109
"6716" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/S21" 2087571
"6717" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/F2" 2048205
"6718" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/A60" 2067448
"6719" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/A61" 2067088
"6720" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/A62" 2066454
"6721" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/A63" 2066099
"6722" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/S57" 2096729
"6723" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/2A" 1922281
"6724" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/3A" 2038424
"6725" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/4A" 2038308
"6726" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/4B" 2038308
"6727" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/5A" 2046477
"6728" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/5B" 2046477
"6729" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/6A" 2119174
"6730" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/6B" 2119174
"6731" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/7A" 2140879
"6732" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/7B" 2140879
"6733" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/A5" 1956489
"6734" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/O25" 1975081
"6735" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/O4" 1975081
"6736" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/O3" 1975081
"6737" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/R20" 1947128
"6738" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/H28" 1775059
"6739" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/K33" 1775957
"6740" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/H17" 1775872
"6741" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/H18" 1774056
"6742" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/HKH45" 1773343
"6743" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/HKH46" 1773337
"6744" "Pinus" "nearestPinus_cembra_EUFORGEN" "FIN/SPH/H31" 1771617
"6745" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/2B" 1922281
"6746" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/1B" 1902811
"6747" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/MH/1A" 1902811
"6748" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/AT" 1665332
"6749" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/AS" 1665332
"6750" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/TT" 1517613
"6751" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/TS" 1517613
"6752" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/STT" 1509568
"6753" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/STS" 1509568
"6754" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/RT" 1500708
"6755" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/RS" 1500708
"6756" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/KTN2" 1419078
"6757" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/KT" 1418905
"6758" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/KS2" 1418905
"6759" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/KS1" 1418905
"6760" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/KTN1" 1418821
"6761" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/SVT" 1322062
"6762" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/SVS" 1322062
"6763" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/HT" 1310255
"6764" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/HS2" 1310255
"6765" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/HS1" 1310255
"6766" "Pinus" "nearestPinus_cembra_EUFORGEN" "S/TG/HTN" 1310181
"6767" "Pinus" "nearestPinus_cembra_EUFORGEN" "EST/TK/MIT" 1064077
"6768" "Pinus" "nearestPinus_cembra_EUFORGEN" "EST/TK/MIF" 1064077
"6769" "Pinus" "nearestPinus_cembra_EUFORGEN" "EST/TK/MIO" 1053838
"6770" "Pinus" "nearestPinus_cembra_EUFORGEN" "LV/LK/SE2" 1008062
"6771" "Pinus" "nearestPinus_cembra_EUFORGEN" "LV/LK/SE1" 1007741
"6772" "Pinus" "nearestPinus_cembra_EUFORGEN" "LV/LK/TEI1" 899400
"6773" "Pinus" "nearestPinus_cembra_EUFORGEN" "LV/LK/RU1" 775399
"6774" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL8" 1033124
"6775" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL7" 1033519
"6776" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL6" 1033816
"6777" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL5" 1033358
"6778" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL4" 1038321
"6779" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL3" 1038544
"6780" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL2" 1039073
"6781" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/PL1" 1038816
"6782" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/TR3" 1032387
"6783" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/TR2" 1032394
"6784" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/TR1" 1032403
"6785" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/CF4" 1061171
"6786" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/CF3" 1061044
"6787" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/CF2" 1061017
"6788" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/CF1" 1060893
"6789" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/ZV6" 1158693
"6790" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/ZV5" 1158985
"6791" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/ZV4" 1158927
"6792" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/ZV3" 1156258
"6793" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/ZV2" 1156178
"6794" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/ZV1" 1156195
"6795" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/Gd10" 589727
"6796" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/Gd7" 589712
"6797" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/Gd8" 589081
"6798" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/Gd9" 589036
"6799" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/SB4" 588427
"6800" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/SB5" 586191
"6801" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/SB6" 585494
"6802" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/JC2" 579273
"6803" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/JC1" 579095
"6804" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/JC3" 578771
"6805" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/L3" 547599
"6806" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/W3" 547028
"6807" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/W2" 547028
"6808" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/W1" 547028
"6809" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/L2" 547730
"6810" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/L1" 547730
"6811" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/LP3" 440375
"6812" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/LP1" 439228
"6813" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AFC/LP2" 439626
"6814" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AN/W1" 493002
"6815" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AN/W3" 492698
"6816" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/AN/W2" 492689
"6817" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/BN/B1" 459528
"6818" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/BN/B2" 457834
"6819" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/BN/B3" 456141
"6820" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/TU3" 1100610
"6821" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/TU2" 1100560
"6822" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/TU1" 1108200
"6823" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/KP4" 1138194
"6824" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/KP3" 1140853
"6825" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/KP2" 1138199
"6826" "Pinus" "nearestPinus_cembra_EUFORGEN" "RUS/KP1" 1141295
"6827" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC10" 1063432
"6828" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC9" 1063432
"6829" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC8" 1063376
"6830" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC7" 1063376
"6831" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC6" 1063080
"6832" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC5" 1063080
"6833" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC4" 1063090
"6834" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC3" 1063090
"6835" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC2" 1063848
"6836" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HP/CC1" 1063848
"6837" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HT/HW5" 854763
"6838" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HT/HW4" 854763
"6839" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HT/HW3" 854763
"6840" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HT/HW2" 854763
"6841" "Pinus" "nearestPinus_cembra_EUFORGEN" "UK/HT/HW1" 854763
"6842" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/IP/G9" 215517
"6843" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/IP/G8" 215765
"6844" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/IP/G7" 216578
"6845" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/IP/G6" 216589
"6846" "Pinus" "nearestPinus_cembra_EUFORGEN" "PL/IP/G5" 217190
